Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
,Fernando Salas,33,4,4,.500,4.50,41,0,12,0,0,0,40.0,40,20,20,5,13,4,30,1,0,2,170,94,4.34,1.325,9.0,1.1,2.9,6.8,2.31,1
,Jorge De La Rosa*,37,0,2,.000,4.63,42,0,7,0,0,0,35.0,37,19,18,6,19,3,27,1,2,2,158,91,5.56,1.600,9.5,1.5,4.9,6.9,1.42,1
,Silvino Bracho,25,2,0,1.000,3.19,31,0,7,0,0,0,31.0,25,12,11,2,12,2,34,3,0,2,129,133,3.26,1.194,7.3,0.6,3.5,9.9,2.83,1
,Brad Ziegler,38,1,1,.500,3.74,29,0,1,0,0,0,21.2,22,9,9,1,8,2,13,0,0,0,92,114,3.67,1.385,9.1,0.4,3.3,5.4,1.63,1
,Matt Andriese,28,0,3,.000,9.00,14,1,7,0,0,0,19.0,29,19,19,8,7,2,19,0,0,0,89,47,7.74,1.895,13.7,3.8,3.3,9.0,2.71,1
,James Sherfy,26,0,0,,1.65,15,0,3,0,0,0,16.1,8,3,3,1,10,1,17,2,0,0,69,259,4.08,1.102,4.4,0.6,5.5,9.4,1.70,1
,Shelby Miller,27,0,4,.000,10.69,5,4,0,0,0,0,16.0,24,21,19,5,8,0,19,0,0,1,79,40,6.35,2.000,13.5,2.8,4.5,10.7,2.38,1
,Jake Diekman*,31,0,1,.000,7.53,24,0,5,0,0,0,14.1,18,15,12,2,8,1,18,3,0,3,71,57,4.76,1.814,11.3,1.3,5.0,11.3,2.25,1
,Taijuan Walker,25,0,0,,3.46,3,3,0,0,0,0,13.0,15,5,5,1,5,0,9,0,0,0,56,124,3.93,1.538,10.4,0.7,3.5,6.2,1.80,1
,Randall Delgado,28,2,0,1.000,4.76,10,0,1,0,0,0,11.1,11,6,6,3,6,2,5,0,0,2,51,91,7.31,1.500,8.7,2.4,4.8,4.0,0.83,1
,Yoan López,25,0,0,,3.00,10,0,5,0,0,0,9.0,7,3,3,2,1,0,11,0,0,0,35,145,3.94,0.889,7.0,2.0,1.0,11.0,11.00,1
,Jake Barrett,26,0,1,.000,5.14,7,0,5,0,0,0,7.0,8,4,4,1,2,0,6,0,0,1,30,86,4.16,1.429,10.3,1.3,2.6,7.7,3.00,1
,Braden Shipley,26,0,0,,7.20,3,0,2,0,0,0,5.0,4,4,4,0,2,0,3,1,0,0,21,62,3.76,1.200,7.2,0.0,3.6,5.4,1.50,1
,Kris Medlen,32,0,1,.000,15.75,1,1,0,0,0,0,4.0,9,7,7,0,4,0,4,0,0,2,25,29,4.16,3.250,20.3,0.0,9.0,9.0,1.00,1
,Troy Scribner,26,0,1,.000,4.91,1,1,0,0,0,0,3.2,4,2,2,0,6,0,4,0,0,0,21,94,5.89,2.727,9.8,0.0,14.7,9.8,0.67,1
,Daniel Descalso,31,0,0,,8.10,2,0,1,0,0,0,3.1,4,3,3,2,1,0,2,0,0,0,15,57,10.66,1.500,10.8,5.4,2.7,5.4,2.00,1
,Joey Krehbiel,25,0,0,,0.00,2,0,1,0,0,0,3.0,1,0,0,0,2,0,0,0,0,0,12,,5.16,1.000,3.0,0.0,6.0,0.0,0.00,1
,Alex Avila,31,0,0,,0.00,1,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,7,,3.16,0.500,4.5,0.0,0.0,0.0,,1
,Jeff Mathis,35,0,1,.000,9.00,1,0,1,0,0,0,1.0,1,1,1,1,0,0,1,0,0,0,4,64,14.16,1.000,9.0,9.0,0.0,9.0,,1
,Team Totals,29.6,82,80,.506,3.72,162,162,160,2,1,39,1463.0,1313,644,605,174,522,43,1448,57,5,69,6139,113,3.91,1.254,8.1,1.1,3.2,8.9,2.77,1
,Rank in 15 NL teams,,7,7,,3,,,,3,11,11,3 ,4,2,3,7,7,,3,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
